DOB,Height,Reach,SApM,SLpM,STANCE,Str. Acc.,Str. Def,Sub. Avg.,TD Acc.,TD Avg.,TD Def.,Weight,fighter_id,name,record
"Oct 25, 1981","6' 0""",--,4.86,2.32,Orthodox,52%,42%,0.3,40%,1.57,78%,170 lbs.,cd12227edd3f134b,Keith Wisniewski,28-15-1
"Dec 14, 1993","6' 1""","75""",3.42,4.13,Southpaw,43%,46%,0.3,51%,4.02,76%,205 lbs.,cd13728ae1151f46,Ion Cutelaba,20-12-1 (1 NC)
"Apr 29, 1987","5' 6""","65""",3.01,4.51,Orthodox,46%,55%,0.3,50%,0.27,61%,115 lbs.,cd2c4d30c6e13b47,Marina Rodriguez,17-6-2
"Oct 15, 1997","5' 6""","66""",2.64,1.49,Orthodox,50%,38%,0.0,33%,1.44,40%,145 lbs.,cd2e5a390821fb48,TJ Laramie,12-5-0
"Jun 05, 1993","5' 9""","71""",3.84,4.68,Orthodox,39%,51%,0.3,17%,0.85,44%,145 lbs.,cd3d7e37ff2d679c,Ricky Turcios,13-6-0
"Jul 19, 1983","5' 11""","74""",2.95,1.82,Southpaw,40%,43%,0.3,33%,3.01,43%,155 lbs.,cd7763bcadb5d4c8,Alan Patrick,15-4-0 (1 NC)
"Nov 30, 1981","5' 11""",--,3.17,2.32,Orthodox,60%,43%,0.0,50%,1.16,40%,170 lbs.,cd7bafbeee1f29a0,War Machine,14-5-0
"Sep 15, 1990","5' 10""",--,2.91,0.86,,26%,46%,0.0,0%,0.00,50%,145 lbs.,cd85b48dc880fabd,Horacio Gutierrez,4-3-0
"Jan 16, 1992","5' 9""","72""",7.16,4.08,Orthodox,30%,48%,0.4,44%,1.54,36%,155 lbs.,cda1099995b46cc2,Genaro Valdez,10-3-0
"Oct 23, 1989","5' 6""","68""",2.59,2.04,Southpaw,61%,61%,0.4,75%,2.51,76%,125 lbs.,cdadae5363b66eef,Francisco Figueiredo,13-5-1 (1 NC)
"Feb 08, 1994","6' 3""","76""",2.03,1.81,Orthodox,68%,30%,0.0,42%,4.95,0%,264 lbs.,cdb7b38b1b357f26,Louie Sutherland,11-5-0
"Aug 16, 1990","5' 11""","72""",4.88,4.90,Orthodox,39%,55%,0.3,24%,0.32,47%,170 lbs.,cdb96af67d096b1e,Alex Morono,24-13-0 (1 NC)
"Mar 28, 1987","5' 11""","72""",3.02,2.04,Orthodox,57%,43%,0.0,0%,0.00,50%,170 lbs.,ce175eaafe867d1f,Micheal Gillmore,6-5-0
"Jul 19, 1987","6' 1""","78""",2.57,3.37,Southpaw,59%,57%,0.0,66%,0.96,36%,264 lbs.,ce1e867808ef5fce,Justin Willis,8-2-0
"Mar 17, 1977","6' 0""",--,2.12,1.18,Orthodox,52%,35%,3.5,0%,0.00,50%,170 lbs.,ce47f49e5c386a9c,Kit Cope,6-7-0
"Jan 12, 1976","5' 9""",--,1.66,0.88,Orthodox,40%,49%,1.9,41%,1.82,5%,181 lbs.,ce6065baef021cf3,Ikuhisa Minowa,60-42-8
"Jul 31, 1987","5' 8""","76""",3.93,3.07,Orthodox,45%,52%,0.0,45%,2.14,77%,185 lbs.,ce632027bf2a871b,Dalcha Lungiambula,11-6-0
"Sep 23, 1966","5' 8""",--,3.44,2.19,Orthodox,33%,32%,2.3,71%,1.91,16%,185 lbs.,ce783bf73b5131f9,Eugene Jackson,15-9-1
"Mar 09, 1968","5' 10""",--,1.66,1.79,Orthodox,45%,63%,1.0,100%,1.96,54%,170 lbs.,cedfdf8d423d500c,Pat Miletich,29-7-2
"Nov 12, 1974","6' 3""",--,5.71,3.49,Orthodox,42%,57%,0.0,0%,0.00,0%,205 lbs.,cf1a88371c8cb690,Aaron Brink,26-26-0 (2 NC)
"Oct 20, 1982","5' 10""",--,3.16,2.11,,46%,48%,0.0,0%,0.00,25%,170 lbs.,cf615eb4b7862c76,Hayder Hassan,6-3-0
"Nov 25, 1981","6' 0""","73""",3.77,5.67,Southpaw,50%,60%,0.3,44%,0.51,58%,170 lbs.,cf65d56b0755ed3b,Alan Jouban,17-7-0
"Sep 07, 1988","5' 7""","73""",4.81,3.96,Orthodox,40%,52%,0.0,16%,0.16,78%,155 lbs.,cf946e03ba2e7666,Kevin Aguilar,17-5-0
"Oct 24, 1981","5' 8""","75""",2.32,2.34,Orthodox,43%,60%,1.3,36%,3.65,31%,155 lbs.,cf9d24e4bd0cf2ce,Mark Bocek,12-5-0
"Sep 15, 1987","5' 7""","66""",3.70,2.35,Orthodox,38%,35%,0.9,14%,0.92,55%,145 lbs.,cfaf010d5b389c09,Mike Wilkinson,9-4-0
"Sep 06, 1981","6' 1""","78""",2.99,2.13,Orthodox,40%,52%,1.1,27%,2.10,30%,185 lbs.,cfb65863d5099327,Thales Leites,28-9-0
"Apr 23, 2001","5' 6""","65""",6.72,7.71,Orthodox,46%,51%,0.0,8%,0.70,100%,115 lbs.,cfbb3edab781dfd2,Shanelle Dyer,7-1-0
"Nov 14, 1989","5' 11""","72""",3.49,3.20,Orthodox,50%,55%,0.7,32%,1.89,100%,155 lbs.,cfc3e7bb44685289,Trey Ogden,18-7-0 (1 NC)
"Dec 30, 1999","5' 2""","63""",3.16,4.43,Orthodox,49%,51%,0.7,34%,1.45,66%,115 lbs.,cffb87059e645bd1,Denise Gomes,12-3-0
"Nov 13, 1995","5' 10""","73""",3.82,3.38,Orthodox,49%,50%,0.3,66%,0.63,72%,145 lbs.,d008d785f6347dc2,JeongYeong Lee,11-3-0
"Jan 14, 1986","6' 1""","76""",2.74,3.01,Southpaw,42%,54%,0.5,50%,3.51,89%,170 lbs.,d023ae89a2a4a41e,Matthew Riddle,8-3-0 (2 NC)
"Dec 25, 1984","5' 10""","68""",4.86,3.66,Orthodox,38%,50%,0.7,27%,0.68,53%,155 lbs.,d024ed963e8bf7ea,Damien Brown,17-12-0
"Jan 15, 1991","5' 9""","70""",2.76,2.69,Orthodox,42%,57%,1.4,66%,1.09,52%,135 lbs.,d0314416a7f26527,Michael McDonald,17-4-0
"Dec 19, 1979","5' 6""","68""",2.84,3.44,Southpaw,55%,51%,0.4,55%,2.27,64%,135 lbs.,d05412b513b19621,Guido Cannetti,10-8-0
"May 20, 1985","5' 3""","65""",4.23,2.97,Southpaw,43%,52%,0.3,36%,1.02,90%,115 lbs.,d05cb1e8d1b885d8,Jinh Yu Frey,11-10-0
"Jul 18, 1984","6' 3""","74""",2.41,1.74,Southpaw,47%,58%,0.1,35%,1.66,72%,155 lbs.,d06f8869449ba7bd,Alexander Yakovlev,24-10-1
"Mar 14, 1982","5' 10""",--,3.58,4.25,Orthodox,42%,57%,0.4,100%,0.36,60%,145 lbs.,d0a5ef38a7778ac2,Estevan Payan,16-12-0 (1 NC)
"Sep 25, 1989","6' 3""","76""",4.64,6.05,Orthodox,50%,55%,0.0,0%,0.00,100%,205 lbs.,d0aaedcf7ccd0b45,Chris Daukaus,12-7-0
"Jun 30, 1981","6' 1""","74""",3.06,2.03,Orthodox,36%,49%,1.8,54%,1.67,47%,185 lbs.,d0c29452d3272603,Dan Miller,14-8-0 (1 NC)
"Jun 24, 1981","5' 9""","72""",2.06,3.31,Orthodox,62%,44%,0.7,24%,2.43,66%,145 lbs.,d0d7160824278840,Junior Assuncao,16-6-0
"May 08, 1990","6' 2""","72""",5.35,5.06,Orthodox,45%,50%,2.6,0%,0.00,54%,185 lbs.,d0e1b42d41dab603,Julian Marquez,9-6-0
"Oct 23, 1988","5' 9""","70""",4.31,2.77,Orthodox,44%,49%,0.2,53%,1.25,58%,135 lbs.,d0e50a3d1b250708,Andre Soukhamthath,13-8-0
"Sep 09, 1986","5' 7""","70""",3.81,3.65,Orthodox,46%,60%,0.1,51%,0.47,92%,135 lbs.,d0f3959b4a9747e6,Jose Aldo,32-10-0
"Aug 03, 1994","6' 5""","79""",4.26,11.00,Orthodox,57%,58%,0.0,0%,0.00,71%,245 lbs.,d0fd0d9ee560dae7,Brando Pericic,7-1-0
"Sep 07, 1994","5' 10""","71""",6.31,4.22,Orthodox,29%,48%,0.5,0%,0.00,46%,135 lbs.,d1053e55f00e53fe,AJ Cunningham,11-5-0
"Aug 24, 1968","5' 9""",--,2.41,0.00,Orthodox,0%,27%,0.0,0%,0.00,0%,220 lbs.,d10b35152277cf98,James Toney,0-1-0
"Apr 18, 1984","5' 10""","78""",2.61,2.26,Orthodox,45%,56%,0.9,47%,1.93,78%,205 lbs.,d1152823307d7e7c,Rameau Thierry Sokoudjou,18-18-0
"Nov 27, 1981","5' 11""","76""",6.68,4.82,Orthodox,56%,50%,0.0,0%,0.00,62%,205 lbs.,d1528ac5675558b1,Rashad Coulter,9-4-0
"May 06, 1986","6' 2""","75""",3.63,3.28,Southpaw,44%,52%,0.1,14%,0.06,82%,185 lbs.,d156513a19acf856,Sam Alvey,33-18-1 (1 NC)
"Mar 28, 1976","6' 0""",--,4.60,2.27,Orthodox,41%,56%,0.5,55%,2.30,66%,205 lbs.,d1759b2b7be9be56,Hector Ramirez,10-6-1
"Feb 15, 1987","5' 11""","70""",2.96,3.21,Orthodox,41%,54%,1.6,21%,0.47,55%,145 lbs.,d188a3b817860ec6,Steven Siler,29-16-0
"Feb 15, 1984","5' 8""",--,5.02,2.95,Southpaw,25%,59%,0.0,30%,2.82,0%,135 lbs.,d18dbcb0f8e2b55d,Alex Soto,8-3-1
"Aug 30, 1983","5' 8""","71""",3.43,2.92,Southpaw,42%,56%,1.7,45%,1.49,47%,155 lbs.,d1941565abf50b16,Jim Miller,39-19-0 (1 NC)
"Mar 24, 1983","5' 11""","72""",3.63,3.29,Orthodox,46%,58%,1.3,34%,1.09,46%,170 lbs.,d1a1314976c50bef,Josh Neer,36-16-1
"Feb 17, 1992","6' 3""","75""",4.78,5.53,Orthodox,51%,50%,0.4,34%,1.90,75%,185 lbs.,d1c65d2cf2925ddd,Gregory Rodrigues,19-6-0
"Aug 16, 1977","6' 0""",--,5.52,0.69,Southpaw,50%,46%,0.0,0%,0.00,0%,205 lbs.,d1dcd4e96464a53d,Jules Bruchez,1-2-0
"Sep 19, 1983","5' 7""","69""",3.17,2.08,Orthodox,37%,58%,1.2,22%,2.38,50%,135 lbs.,d1e1fdcea7c8a90a,Leandro Issa,13-6-0
"Jul 14, 1972","5' 9""",--,0.00,0.00,Orthodox,0%,0%,0.0,0%,0.00,0%,185 lbs.,d1e6a6536ee62517,Tyrone Roberts,43-12-1
"Aug 25, 1979","5' 9""","71""",1.96,2.57,Orthodox,42%,62%,0.2,38%,2.95,63%,155 lbs.,d1e7fc58d4225cdf,Danny Castillo,17-10-0
"Jan 08, 2001","6' 2""","79""",4.45,5.74,Orthodox,54%,58%,0.8,26%,2.09,100%,185 lbs.,d1feea7a4bdcd503,Baisangur Susurkaev,12-0-0
"Aug 02, 1992","5' 4""","65""",9.84,4.37,Orthodox,36%,50%,0.0,33%,1.28,75%,125 lbs.,d2036f31c035e0d1,Jose Torres,8-1-0
"Aug 10, 1986","5' 10""","73""",4.32,4.18,Southpaw,61%,42%,0.0,22%,1.39,66%,145 lbs.,d21113c9ff3788ae,Peter Barrett,11-5-0
"Mar 08, 1984","5' 11""","75""",2.77,3.26,Orthodox,42%,63%,0.3,50%,1.93,66%,170 lbs.,d221ee27afc7a60e,Viscardi Andrade,19-6-0
"Jul 03, 1985","6' 0""","75""",2.13,1.67,Orthodox,44%,37%,1.7,25%,1.93,31%,185 lbs.,d23ccf4a6c221284,Karlos Vemola,17-5-0
"Nov 02, 1983","5' 8""","70""",3.99,4.84,Orthodox,51%,59%,0.4,50%,1.00,63%,145 lbs.,d247691a6c0e9034,Cub Swanson,31-14-0
"Feb 21, 1995","5' 1""","61""",4.83,4.00,Orthodox,37%,57%,0.1,37%,2.51,65%,115 lbs.,d25240135aee03e5,Tabatha Ricci,12-4-0
"Jan 01, 1987","6' 2""",--,4.78,3.77,Orthodox,46%,57%,0.0,100%,0.94,0%,155 lbs.,d25b93992f285953,TJ O'Brien,20-8-0
"Aug 25, 1977","6' 1""",--,6.26,2.91,Orthodox,54%,26%,0.0,40%,2.57,33%,250 lbs.,d26934530dc5b248,Gilbert Aldana,6-2-0
"Aug 19, 1982","6' 4""","80""",4.01,4.67,Orthodox,52%,52%,0.0,34%,1.74,65%,240 lbs.,d28dee5c705991df,Stipe Miocic,20-5-0
"Jun 30, 1976","6' 2""","77""",1.78,1.05,Orthodox,47%,50%,1.0,0%,0.00,25%,225 lbs.,d29b5c4f22c6357d,Gilbert Yvel,39-16-1 (1 NC)
"Oct 05, 1981","6' 3""",--,0.00,0.00,Orthodox,0%,0%,21.9,100%,7.32,0%,205 lbs.,d2a9be6bf2de624c,Robert Drysdale,7-0-0 (1 NC)
"May 19, 1968","6' 1""",--,0.00,0.00,Orthodox,0%,0%,0.0,0%,0.00,0%,205 lbs.,d2b1c1317a39f6c6,Satoshi Honma,4-6-3
"Jul 16, 1991","5' 9""","68""",4.11,4.67,Orthodox,47%,53%,1.8,35%,1.69,32%,135 lbs.,d2bc285ead803db0,Louis Smolka,17-9-0
"Sep 26, 1981","6' 1""","78""",1.91,1.66,Orthodox,39%,56%,0.0,32%,2.55,43%,185 lbs.,d2c55d1d2e67773b,David Branch,22-6-0
"Dec 22, 1991","5' 10""","71""",4.10,3.97,Orthodox,42%,55%,0.1,28%,1.63,68%,155 lbs.,d2cd7a69cc55e7ed,Austin Hubbard,17-10-0
"May 07, 1972","5' 9""","71""",1.90,2.79,Southpaw,46%,56%,0.8,47%,2.35,75%,170 lbs.,d2d37e8eeb3abc8d,Frank Trigg,21-9-0
"Dec 15, 1996","6' 1""","76""",5.74,6.07,Orthodox,40%,52%,0.6,0%,0.00,100%,145 lbs.,d2f43cfaf8ca3560,Fernando Padilla,16-6-0
"Jan 04, 1991","5' 11""","72""",3.95,3.04,Orthodox,48%,50%,0.8,50%,1.22,62%,185 lbs.,d317a5e2b3f88c5f,Warlley Alves,15-8-0
"Nov 26, 1992","6' 2""","80""",4.34,3.71,Orthodox,47%,44%,0.5,37%,1.02,60%,246 lbs.,d31a5546c0e9b213,Rodrigo Nascimento,11-3-0 (1 NC)
"May 22, 1990","5' 9""","72""",2.89,3.37,Switch,44%,49%,1.3,57%,3.41,36%,145 lbs.,d31cbcdd7d69536d,TJ Brown,17-11-0
"Oct 31, 1993","5' 8""","69""",3.34,2.53,Orthodox,34%,52%,0.0,0%,0.00,50%,135 lbs.,d33da8a3d82bdb62,Kai Asakura,22-6-0
"Dec 03, 1985","5' 5""","64""",3.47,4.39,Orthodox,45%,55%,0.5,33%,0.24,73%,125 lbs.,d343df8ba11f4c4e,Nina Nunes,11-7-0
"Aug 29, 1987","5' 7""",--,2.80,0.87,Southpaw,23%,51%,0.5,11%,1.50,0%,135 lbs.,d34636a85f0f4c90,Motonobu Tezuka,28-12-7
"Oct 17, 1990","5' 1""","58""",3.67,3.09,Orthodox,36%,51%,0.5,29%,3.01,66%,115 lbs.,d35298b6df168456,Talita Alencar,8-1-1
"Jan 01, 1983","6' 0""",--,5.71,1.43,Orthodox,42%,38%,0.0,20%,1.07,0%,185 lbs.,d35c3ed553b71fa2,Joe Vedepo,18-9-0
"Jan 06, 1990","6' 3""","79""",2.15,2.68,Orthodox,48%,55%,0.2,48%,4.20,100%,235 lbs.,d35f734c56a89103,Karl Williams,10-2-0
--,"6' 5""",--,0.00,0.00,Orthodox,0%,0%,0.0,0%,0.00,0%,250 lbs.,d3711d3784b76255,Zane Frazier,4-11-0
"May 16, 1986","5' 8""",--,3.27,3.87,,34%,69%,0.0,33%,1.00,0%,155 lbs.,d38e8c6ae2dfc051,Nazareno Malegarie,28-4-0
--,--,--,0.00,0.00,,0%,0%,0.0,0%,0.00,0%,--,d3b5ad3b15a64a18,Francesco Maturi,0-1-0
"Nov 27, 1988","5' 7""",--,2.07,1.40,Orthodox,26%,65%,0.0,25%,1.00,33%,145 lbs.,d3c554d6e11fc9d6,Jianping Yang,11-4-1
"Oct 10, 1980","5' 9""",--,2.55,1.79,Orthodox,35%,55%,0.6,83%,3.19,69%,155 lbs.,d3de4a24f7eefac8,Doug Evans,13-10-0
"Feb 07, 1985","6' 3""","79""",2.79,2.41,Orthodox,48%,38%,0.0,25%,0.53,51%,260 lbs.,d3df1add9d9a7efb,Derrick Lewis,29-14-0 (1 NC)
"Oct 01, 1990","5' 7""","67""",2.33,3.85,Orthodox,50%,64%,0.0,54%,1.43,71%,135 lbs.,d3f5d33d61cd00c9,Norma Dumont,13-3-0
"Sep 29, 2001","5' 6""","70""",2.34,1.75,Orthodox,47%,48%,1.7,41%,7.81,62%,145 lbs.,d3f89fa685bd8420,Austin Bashi,14-1-0
"Apr 18, 1984","5' 7""","68""",4.20,3.63,Switch,37%,55%,0.0,0%,0.00,45%,135 lbs.,d3fa5c5955397532,Grigory Popov,13-3-0
"Jun 06, 1982","5' 10""","73""",4.50,2.64,Orthodox,42%,48%,1.9,33%,1.40,50%,155 lbs.,d403b1a6f278c95e,Vagner Rocha,14-4-0
--,"5' 11""",--,0.00,0.00,Orthodox,0%,0%,0.0,0%,0.00,0%,205 lbs.,d41937647eae9a34,Reza Nasri,0-1-0
"Aug 26, 1995","5' 9""","73""",2.33,4.23,Orthodox,56%,55%,0.8,42%,5.39,55%,185 lbs.,d4270315cbcf2569,Jacob Malkoun,10-3-0
"Aug 26, 1999","5' 9""","70""",2.07,4.83,Orthodox,48%,81%,5.2,50%,5.17,0%,145 lbs.,d436f5d55156a521,Murtazali Magomedov,11-0-0
"Jul 21, 1980","5' 11""","73""",2.87,2.87,Southpaw,42%,52%,0.8,41%,1.14,53%,185 lbs.,d43a048a880efdff,Chris Leben,22-11-0
"Sep 07, 1975","6' 1""","75""",1.53,2.23,Orthodox,45%,57%,2.6,42%,2.48,65%,205 lbs.,d468288756ae3982,Renato Sobral,37-11-0
"Mar 01, 1995","5' 6""","66""",4.65,3.78,Orthodox,47%,47%,0.6,47%,1.56,62%,135 lbs.,d4691518d012b9e7,Aspen Ladd,9-3-0
"Oct 22, 1991","5' 3""","64""",3.20,3.55,Switch,44%,51%,1.8,38%,1.53,28%,115 lbs.,d4a31850a7457f1b,Amanda Cooper,3-5-0
"Jul 26, 1988","6' 4""","76""",5.04,3.19,Orthodox,49%,44%,0.6,22%,0.44,50%,205 lbs.,d4c9dcd330403612,Anthony Smith,38-22-0
"May 25, 1972","5' 9""","70""",2.98,4.36,Southpaw,48%,66%,0.3,71%,1.37,88%,185 lbs.,d4f364dd076bb0e2,Cung Le,9-3-0
"Aug 28, 1993","5' 1""","63""",4.48,2.70,Orthodox,30%,58%,0.2,100%,0.25,28%,115 lbs.,d50382dc0565a9e1,Viviane Pereira,13-2-0
"Sep 23, 1982","6' 0""","70""",1.69,2.41,Southpaw,51%,57%,0.6,55%,2.45,62%,185 lbs.,d512d9f204059f57,Joe Riggs,44-17-0 (1 NC)
"May 05, 1989","6' 0""","75""",2.89,1.61,Southpaw,45%,42%,0.7,20%,0.35,66%,185 lbs.,d53482bef23235ba,Marcio Alexandre Junior,17-4-0
"Sep 07, 1990","6' 4""","78""",2.36,2.47,Southpaw,48%,46%,0.6,29%,2.56,40%,185 lbs.,d549cefc7c54ab78,Reinier de Ridder,21-4-0
"Jul 11, 1975","5' 9""",--,0.00,0.00,Orthodox,0%,0%,0.0,0%,0.00,0%,198 lbs.,d56caaa5e123f518,Masutatsu Yano,2-4-1
"Mar 08, 1981","5' 11""",--,0.53,1.67,Orthodox,55%,86%,3.0,100%,1.00,71%,185 lbs.,d58478ded5534695,Maiquel Falcao,37-10-0 (1 NC)
"Apr 22, 1987","5' 10""",--,4.32,1.31,,30%,43%,1.5,50%,0.75,50%,170 lbs.,d5b7fac960e58920,Chris Indich,6-4-0
"Jun 05, 1991","6' 2""","76""",2.46,5.10,Southpaw,69%,50%,1.4,14%,1.37,100%,185 lbs.,d5bab53a1a603aac,Ryan Loder,8-3-0
"Oct 27, 1973","6' 10""",--,1.31,1.20,Orthodox,50%,53%,1.1,0%,0.00,47%,265 lbs.,d5ed14b2153c6ed2,Semmy Schilt,26-14-1
"Jul 20, 1974","6' 0""","73""",2.53,3.60,Orthodox,52%,56%,0.5,34%,3.78,83%,170 lbs.,d5f820c11a121050,Aaron Simpson,12-5-0
"Dec 15, 1990","5' 8""","73""",4.40,3.33,Orthodox,42%,44%,0.0,9%,1.00,50%,155 lbs.,d61316139d68dbe3,Roman Bogatov,10-1-0
"Mar 30, 1980","5' 11""","73""",5.95,1.23,Orthodox,35%,47%,0.0,0%,0.00,33%,205 lbs.,d6285cba1d1052e0,Bojan Mihajlovic,10-6-0
"Oct 13, 1973","5' 9""",--,0.40,0.90,Southpaw,47%,42%,4.5,50%,3.00,0%,205 lbs.,d62bb4d84a7267ba,Mark Hughes,6-2-0
"Jun 29, 1995","6' 1""","76""",10.17,8.14,Orthodox,58%,36%,0.0,0%,0.00,0%,205 lbs.,d62e280d0f7b6d6f,Luke Fernandez,6-1-0
"May 01, 1981","6' 2""",--,2.90,3.15,Orthodox,58%,41%,1.3,12%,0.63,42%,185 lbs.,d632d156c0549e07,Nissen Osterneck,12-4-0
"Feb 11, 1993","5' 7""","67""",4.24,5.16,Switch,54%,59%,0.1,49%,1.70,86%,135 lbs.,d661ce4da776fc20,Petr Yan,20-5-0
"Oct 30, 1986","5' 9""","74""",1.28,2.35,Switch,46%,48%,1.3,46%,3.06,50%,170 lbs.,d66a46de8d705353,Jeremiah Wells,13-4-1
"Nov 14, 1994","5' 2""","60""",2.92,3.09,Orthodox,37%,52%,0.2,36%,1.02,60%,115 lbs.,d683f4870742b273,Shi Ming,18-6-0
"Mar 20, 2003","6' 2""","74""",5.81,2.77,Orthodox,36%,35%,1.6,33%,2.40,100%,205 lbs.,d6a8edb7410223a0,Rafael Tobias,14-2-0
"Feb 27, 1993","6' 2""","76""",2.94,3.16,Southpaw,53%,42%,2.0,25%,1.97,79%,185 lbs.,d6c0cdd7e467c440,Kyle Daukaus,17-5-0 (1 NC)
"Mar 23, 1986","6' 0""",--,4.40,3.27,Orthodox,29%,70%,0.0,0%,0.00,0%,185 lbs.,d6d5da3c209884bc,Guilherme Vasconcelos,9-4-0
"Jan 10, 1996","5' 7""","73""",2.72,6.01,Orthodox,39%,73%,0.0,60%,6.44,0%,145 lbs.,d6ead04919a894b1,Duda Santana,3-1-0
"Aug 15, 1972","6' 0""",--,4.43,4.00,Orthodox,50%,64%,2.1,25%,2.14,50%,205 lbs.,d71d968dc6ecfdaf,Katsuhisa Fujii,9-18-1
"Nov 20, 1984","5' 8""","67""",2.93,3.86,Southpaw,55%,52%,0.4,42%,0.43,53%,125 lbs.,d7338bcb141abd2c,Antonina Shevchenko,10-4-0
"Apr 21, 1996","5' 10""","72""",2.62,1.54,Southpaw,46%,48%,1.0,33%,3.29,60%,155 lbs.,d747eb273a40a920,Claudio Puelles,13-5-0
"May 12, 1984","5' 9""",--,1.76,3.76,Orthodox,48%,66%,3.5,66%,3.53,0%,155 lbs.,d74cba8566291bfa,Junie Browning,5-6-0
"Oct 22, 1985","6' 1""","74""",4.52,3.83,Orthodox,46%,64%,0.5,8%,0.45,75%,205 lbs.,d761b3766e38c5db,Marcel Fortuna,9-3-0
"Jun 01, 1990","5' 10""","73""",3.15,3.41,Orthodox,39%,61%,1.4,66%,2.74,66%,145 lbs.,d76ad9a08c4408ff,Bobby Moffett,13-5-0 (1 NC)
"Feb 19, 1996","5' 6""","69""",4.53,7.44,Orthodox,55%,63%,0.0,60%,1.68,100%,135 lbs.,d776b5814f2400b4,Ethyn Ewing,10-2-0
"Nov 19, 1986","5' 5""",--,7.36,0.11,Orthodox,7%,31%,12.1,0%,0.00,0%,135 lbs.,d7adfcfdf7c6c1f8,Ian Entwistle,9-3-0
"Aug 09, 1979","6' 0""",--,3.25,3.67,Southpaw,35%,62%,0.0,0%,0.00,100%,155 lbs.,d7b2c0b53883ee80,Kyle Watson,13-8-1
"Oct 15, 1985","5' 3""","64""",5.77,5.54,Orthodox,42%,56%,0.2,23%,0.36,74%,115 lbs.,d7c3816669784109,Karolina Kowalkiewicz,16-10-0
"Sep 11, 1996","5' 8""","70""",3.50,8.43,Orthodox,64%,68%,0.0,0%,0.00,75%,145 lbs.,d7c4956d61ae76a9,Jose Delano,17-3-0
"Jun 26, 1996","5' 7""","68""",6.55,6.45,Orthodox,41%,51%,0.0,62%,0.86,64%,125 lbs.,d7e40dca3ae125be,Diana Belbita,15-10-0
"Jan 12, 1996","5' 9""","70""",5.70,0.41,Orthodox,50%,28%,0.0,0%,0.00,0%,145 lbs.,d7fe8c6b7d2872e5,Brendon Marotte,8-3-0
"Jun 02, 1992","6' 3""","75""",2.59,3.65,Orthodox,52%,56%,0.0,22%,0.79,87%,205 lbs.,d802174b0c0c1f4e,Magomed Ankalaev,21-2-1 (1 NC)
"Jun 29, 1981","5' 11""",--,1.97,0.53,Orthodox,20%,46%,2.0,33%,0.99,25%,170 lbs.,d8022d5526b1d937,Chad Reiner,33-18-0
"Apr 21, 1989","5' 10""","70""",7.28,5.75,Orthodox,45%,42%,0.0,30%,0.98,67%,155 lbs.,d80ee110748171ac,Mike Breeden,11-6-0
"Dec 14, 1979","5' 10""","70""",2.29,2.33,Orthodox,41%,57%,2.2,35%,1.30,30%,155 lbs.,d814f5192e58fb2f,Drew Fickett,42-21-0
"Mar 28, 1985","5' 9""","71""",2.83,2.47,Orthodox,39%,60%,0.4,47%,2.04,86%,170 lbs.,d81ac739417d7f53,Jake Ellenberger,31-15-0
"Oct 05, 1974","6' 1""","76""",2.07,4.10,Southpaw,44%,62%,0.7,66%,1.31,63%,185 lbs.,d897897060f10a3a,Rich Franklin,29-7-0 (1 NC)
"Jul 07, 1991","5' 8""","65""",3.69,2.82,Orthodox,40%,58%,0.0,22%,0.84,81%,135 lbs.,d8c7c61b176e3994,Cody Garbrandt,15-8-0
"Mar 23, 1995","5' 7""","68""",1.72,3.27,Southpaw,52%,63%,1.4,81%,2.58,100%,135 lbs.,d8c811df0386d5e8,Rinya Nakamura,10-1-0
"Feb 07, 1985","5' 11""",--,2.60,1.00,Orthodox,41%,71%,0.0,0%,0.00,0%,170 lbs.,d8d7b24d276c8cb0,Albert Cheng,7-4-0
"Sep 29, 1989","6' 0""","76""",5.57,5.11,Orthodox,43%,48%,0.6,30%,1.06,50%,170 lbs.,d8da10db80131bec,Niko Price,16-11-0 (2 NC)
"Nov 20, 1976","6' 10""",--,2.31,2.20,Orthodox,29%,59%,0.0,25%,0.65,83%,265 lbs.,d90b630e0561818b,Gan McGee,13-5-0
"Oct 10, 1987","5' 1""","63""",2.87,2.19,Orthodox,39%,54%,0.3,36%,3.28,47%,115 lbs.,d910665038efc639,Carla Esparza,20-8-0
"Mar 23, 1995","5' 9""","70""",4.40,2.52,Orthodox,42%,52%,1.1,29%,1.37,52%,155 lbs.,d945aae53e3e54e6,Thiago Moises,19-10-0
"Jan 30, 1997","5' 7""","69""",7.10,6.35,Switch,54%,61%,0.2,36%,2.06,75%,145 lbs.,d964a59c48381cb6,Danny Silva,11-2-0
"Mar 20, 1979","5' 11""","72""",2.92,4.25,Orthodox,52%,54%,0.4,44%,1.83,80%,235 lbs.,d967f0128c323de6,Daniel Cormier,22-3-0 (1 NC)
"Apr 11, 1997","5' 10""","72""",4.94,5.66,Switch,50%,57%,0.5,15%,0.48,40%,155 lbs.,d9a56ecb6e94f02e,Evan Elder,10-2-0
"Oct 04, 1994","5' 10""","70""",1.51,2.19,Southpaw,59%,58%,1.3,36%,3.12,38%,135 lbs.,d9c6f19f958643e9,Bryce Mitchell,19-4-0
"Sep 23, 1984","5' 8""","72""",3.97,3.56,Orthodox,49%,52%,0.0,66%,2.86,62%,155 lbs.,da0995f19b749cfa,Mark Madsen,12-2-0
